filename;shelfCoord
618ce9a6-ee7e-43ad-b95d-e7b2b40fda07.jpg;0.92,0.75,0.63,0.51,0.39,0.27,0.15
a5513113-07fb-4c62-a8ad-3379e1c32979.jpg;0.93,0.76,0.6,0.43,0.25,0.07
f6255838-1190-4e60-bfb2-47bf39271f2f.jpg;0.91,0.78,0.65,0.53,0.41,0.28,0.16
809f68f1-5040-4094-ab8d-cdbfebac94b4.jpg;0.89,0.74,0.57,0.42,0.27,0.14
f89c7af5-f841-465f-8a02-a86ec30a0150.jpg;0.89,0.75,0.62,0.51,0.39,0.26,0.15
3e9d2936-af95-4206-a32d-5f637f129eb9.jpg;0.9,0.77,0.66,0.53,0.41,0.29,0.16
f0bce424-37ec-4820-bb3f-3d52b2185bec.jpg;0.92,0.63,0.51,0.39,0.26
2986821b-be30-49c2-9ec7-44f9e47b9997.jpg;0.88,0.61,0.48,0.36,0.23
b95112f5-21cb-4884-af26-8f9f378d6e30.jpg;0.91,0.62,0.51,0.38,0.25
50a25d07-1675-432f-9aec-698f4ea2b6cf.jpg;0.88,0.6,0.47,0.36,0.23
413fea9e-a94a-433c-9204-0a844fd472b1.jpg;0.84,0.72,0.63,0.53,0.43,0.32,0.2
e50a6987-95a3-4516-b037-8e954b5f554b.jpg;0.87,0.74,0.63,0.53,0.41,0.29,0.17
f961a1bb-142e-40ac-bb05-8886fa8a185e.jpg;0.89,0.6,0.47,0.35,0.21
e017918d-fe85-4e05-93c5-4e1416b2e706.jpg;0.88,0.6,0.48,0.36,0.23
d65c8972-777a-4e99-8cb5-7b0d88208e0d.jpg;0.77,0.67,0.58,0.48,0.39,0.29,0.18
5adf3e3c-79af-405d-bd5d-0a108a354585.jpg;0.79,0.69,0.6,0.5,0.41,0.31,0.21
8615b66b-2e01-4523-ae0b-a0f99f59921f.jpg;0.89,0.61,0.49,0.37,0.24
281446af-761b-4505-a094-e51e5dff6ba0.jpg;0.96,0.75,0.53,0.31,0.1
e37069da-9209-4749-afe7-23f3cc6e723a.jpg;0.2,0.31,0.4,0.52,0.66,0.8,0.98
a8c7746d-656b-4b32-b7f8-c5585d756d49.jpg;0.93,0.8,0.68,0.58,0.46,0.34,0.21
a7f57be9-a7be-49b1-bd6e-8c20d3fd3d65.jpg;0.95,0.78,0.62,0.47,0.31,0.15
7a5f6eac-b2dc-467b-bdee-44d272bb6a10.jpg;0.92,0.69,0.56,0.45,0.34,0.23,0.12
dc921adb-a76a-4a56-bc5d-06c44caa0a53.jpg;0.9,0.73,0.6,0.44,0.29,0.16
047b17d5-78dc-49d4-b1a0-336972e94242.jpg;0.88,0.71,0.56,0.43,0.29,0.16
6ceb30f9-8fd6-47f9-954b-8c19b32bfbdf.jpg;0.9,0.67,0.52,0.34,0.17
e33835c3-75f9-496e-b5b0-28cdcf506f10.jpg;0.87,0.72,0.57,0.46,0.33,0.22,0.12
cf0188c8-41c4-4068-9421-c7bff9623203.jpg;0.89,0.63,0.5,0.4,0.3,0.21,0.11
cec9a541-6d85-4d3d-8c47-6c3103c80e9f.jpg;0.99,0.77,0.63,0.49,0.39,0.24,0.13
10e3ce58-973e-4386-b4e5-ccda7c0fb8e3.jpg;0.99,0.81,0.62,0.47,0.3,0.15
6b0883a0-cf79-4373-ad3d-38af36abd594.jpg;0.98,0.78,0.64,0.52,0.4,0.27,0.13
80457fa0-c8f6-45f0-923d-54f85b0431da.jpg;0.96,0.82,0.69,0.56,0.43,0.31,0.16
bb5fe258-b7df-4b58-a1e1-c0d1bf084af7.jpg;0.97,0.84,0.7,0.55,0.42,0.28,0.14
760d5b20-c313-41ad-bbdc-a20af066a66a.jpg;0.89,0.63,0.46,0.3,0.17
b8869c4d-e881-4ddb-aa50-6539d31ba72e.jpg;0.97,0.8,0.66,0.5,0.33,0.2
743b5248-ee62-4395-adfe-cdc5a02f2c79.jpg;0.99,0.82,0.66,0.49,0.31,0.16
4fa40dde-c227-45f6-a8a2-674ebb45eee7.jpg;0.98,0.74,0.53,0.36,0.2
b6082e8d-9f78-42db-a5ee-fda725092a6e.jpg;0.99,0.84,0.74,0.63,0.52,0.39,0.24,0.11
70a0ec22-592e-4b22-8c1a-8b4c4ace15c9.jpg;0.98,0.75,0.55,0.35,0.16
e0cf1f97-adf1-4d5c-8953-7f2ce7195245.jpg;0.98,0.85,0.75,0.63,0.51,0.38,0.25,0.12
11c19921-c09c-46ec-b9af-7b84dc6c61a6.jpg;0.97,0.81,0.67,0.53,0.39,0.24,0.11
a7c815cf-3e08-42b9-8285-c5b17f7789e1.jpg;0.97,0.79,0.62,0.43,0.28,0.13
cfd12c86-ccc0-4da3-b7ec-62a92c72513c.jpg;0.99,0.77,0.63,0.46,0.34,0.24,0.14
5193b1d6-1570-4f0b-ac4f-ed129f2e0dc7.jpg;0.97,0.77,0.63,0.5,0.37,0.27,0.13
adfde879-a425-411b-9a51-7b6bbe95ead8.jpg;0.99,0.8,0.64,0.5,0.36,0.26,0.15
6ec3ed27-7b6d-45cb-bd73-ab366cdb7e3e.jpg;0.22,0.34,0.46,0.57,0.69,0.81,0.92
90fe5742-d85c-4cbd-b603-1eb10d7ed59d.jpg;0.14,0.28,0.43,0.6,0.76,0.99
adce8323-e4b7-43cd-a33d-a4fe7fb4b614.jpg;0.96,0.82,0.69,0.57,0.46,0.35,0.2
3904b012-fc48-4479-a947-f16869e011e1.jpg;0.97,0.84,0.69,0.56,0.47,0.35,0.26,0.14
4531c8c6-65e7-442b-ae7d-f762add7f330.jpg;0.94,0.73,0.47,0.18
74b7a895-0ffb-427e-955a-914660bd210c.jpg;0.93,0.8,0.66,0.54,0.4,0.27,0.13
61b73ea5-82e7-4af1-9187-13520167eff3.jpg;0.97,0.77,0.62,0.45,0.33,0.17
449f6866-49e8-4c9d-87ec-c6797049e415.jpg;0.95
dff3bd20-5773-4b28-8f31-0f4fe87b0c1c.jpg;0.95,0.83,0.7,0.56,0.42,0.29,0.17
1724f9d6-872d-4bd0-bb2f-110848e649c1.jpg;0.96,0.69,0.53,0.36,0.18
4cce415d-4e4b-4c30-b53c-e7af29b6fb4c.jpg;0.93
e063f3ff-b8c5-464f-9cca-bbf5d9ae4fe9.jpg;0.94,0.72,0.53,0.33,0.15
412f269a-0328-4ff3-8843-94b1ab397f9c.jpg;0.96,0.8,0.65,0.52,0.38,0.25,0.11
ebf4c31e-d654-489d-ad6e-9e46fc42f646.jpg;0.97,0.68,0.52,0.37,0.2
554a08f1-d567-4ffa-b4c9-0d7d0e19b267.jpg;0.96,0.79,0.63,0.49,0.37,0.25,0.14
2a07c200-260c-4d0a-b612-9969ede462b2.jpg;0.96,0.72,0.58,0.46,0.3,0.12
2a042857-08fd-4004-836f-797be622dea9.jpg;0.93,0.77,0.63,0.5,0.36,0.23
cb05b7aa-748e-4048-9456-e141683daac4.jpg;0.18,0.32,0.45,0.6,0.75,0.95
12609cfe-88fa-4c56-80b6-51bf7d5cca16.jpg;0.08,0.19,0.31,0.43,0.58,0.72,0.92
81fac80b-760c-428d-893f-ea3f0fbdbf4e.jpg;0.19,0.37,0.54,0.72,0.94
f41fc628-2604-42c0-886c-8f14b4170b45.jpg;0.15,0.26,0.4,0.53,0.66,0.78,0.93
a65abc2a-ea56-4b22-afdd-ac55af41092a.jpg;0.97,0.81,0.66,0.52,0.37,0.24,0.11
22eb4404-fc54-4d4e-9e6b-187f28c1dad5.jpg;0.92,0.76,0.58,0.46,0.35,0.22,0.12
3dc0e226-9781-4e95-822f-1d913e951cc9.jpg;0.97,0.81,0.68,0.55,0.42,0.28,0.18
abbcf185-392d-492c-a33e-1717fbd85464.jpg;0.95,0.77,0.58,0.42,0.29,0.15
ae5d021e-1cf3-4c20-acc4-2f34aa86b737.jpg;0.96,0.8,0.62,0.47,0.33,0.18
bccbf914-f0e6-4feb-a0a0-cb34068af22d.jpg;0.96,0.77,0.7,0.59,0.47,0.38,0.25,0.13
08e671d6-6b72-4623-a7a9-3358d3cb716a.jpg;0.92,0.76,0.58,0.43,0.27,0.13
0d283437-83d0-4604-9870-35cecf44f78c.jpg;0.8,0.6,0.45,0.29,0.14,0.96
d43d5e59-0911-4eb2-82a6-85c319b65842.jpg;0.92,0.75,0.56,0.4,0.23,0.1
8b895272-21c5-4a99-bb31-6533bef04401.jpg;0.95,0.78,0.6,0.44,0.3,0.14
31a79420-1fed-4369-b29b-13cbd0721967.jpg;0.22,0.44,0.7,0.94
aec896af-3451-431f-bd98-24a221e2398c.jpg;0.16,0.25,0.34,0.47,0.56,0.67,0.8,0.95
735c17b0-8a5c-46f4-bdbc-20b25dc65de1.jpg;0.16,0.28,0.45,0.61,0.76,0.96
95f4d7c5-adef-4306-9ddb-f61140c751c9.jpg;0.98,0.78,0.62,0.47,0.31,0.15
42829ce9-9ba8-46e6-b9d6-e13dfac4d4dc.jpg;0.95,0.48,0.33,0.17
4cc2634a-a721-4c6e-9dd4-ffb052028c8c.jpg;0.92,0.67,0.49,0.35,0.17
668d498d-d6cc-4952-a7cb-5617c4d63758.jpg;0.94,0.76,0.59,0.46,0.3,0.16
0a8e5655-8e61-48ec-b959-07a8967afd94.jpg;0.94,0.68,0.51,0.35,0.15
5af8fc43-aac9-4259-96e8-0df6379afcae.jpg;0.97,0.8,0.67,0.53,0.4,0.25,0.1
d446724e-b1d5-4807-8ac2-53eac8b53c86.jpg;0.93,0.79,0.65,0.53,0.39,0.27,0.14
76ebd1b4-17bf-43db-9600-5c116000b62f.jpg;0.97,0.78,0.66,0.53,0.39,0.24,0.07
a4bb106e-708c-431a-9f78-7645835dcb03.jpg;0.95,0.8,0.68,0.55,0.41,0.29,0.18
a17e5735-21ce-41e9-b9ab-9ed07ce8af83.jpg;0.98,0.72,0.51,0.35,0.18
e8fb8b2f-9bd1-44dc-80da-8d33c9c285b4.jpg;0.96,0.71,0.57,0.43,0.3,0.15
eb1843c8-32ac-48e9-bb50-9fc9400a3c33.jpg;0.93,0.77,0.64,0.53,0.42,0.33,0.25
1b19aa79-4bb3-4bc8-9f8f-ae3191f22d8b.jpg;0.97,0.84,0.67,0.49
c0e93a82-0c0b-49e6-8dc7-145429328d8b.jpg;0.92,0.72,0.54,0.37,0.24
7547ee71-5964-47dc-af67-6e24b3e3f9a7.jpg;0.95,0.85,0.72,0.59,0.48,0.35,0.24
459d9ded-8678-456b-a4d4-743209716419.jpg;0.97,0.81,0.66,0.55,0.43,0.3
bc056a09-405b-466c-b556-a979a5a19c83.jpg;0.98,0.81,0.67,0.49,0.34,0.17
5f09e00a-89b7-4278-8c83-0c7eb7d620fd.jpg;0.2,0.38,0.55,0.75,0.99
afd73090-ca04-467b-a6af-7d498c73de6b.jpg;0.21,0.34,0.45,0.55,0.65,0.74,0.94
b103b469-5daf-4fc7-ade4-1a3b4da90c59.jpg;0.13,0.23,0.36,0.49,0.63,0.79,0.98
38b8d25c-70ef-47ef-a74d-a65211c590bb.jpg;0.14,0.25,0.38,0.52,0.65,0.81,0.98
85e99400-8248-4d55-8639-90bb6021a4e5.jpg;0.71,0.6,0.52,0.42,0.33,0.24,0.16
2ff138de-640d-4799-bbaf-c5e3333a898b.jpg;0.82,0.54,0.45,0.37,0.26
b2f111a6-82d3-4b6d-97be-076b5a597658.jpg;0.16,0.35,0.55,0.75,0.94
e302170f-8033-4c62-aec1-d8762f696750.jpg;0.22,0.43,0.61,0.79,0.97
24a66e40-5335-4107-bf88-a2c234693670.jpg;0.96,0.82,0.7,0.58,0.49,0.37,0.25,0.14
21ce924b-bc26-450e-bfba-781b6fcfa09f.jpg;0.94,0.64,0.47,0.31,0.15
ebb502b9-0a6d-4a48-88e3-fa8bb2f806af.jpg;0.95,0.78,0.64,0.51,0.38,0.25,0.12
598c8f51-241e-49da-bb9f-a7df9b11b50c.jpg;0.93,0.77,0.65,0.52,0.39,0.27,0.08
87b06e34-fa7b-4e0a-819f-7b6cd8cc3f41.jpg;0.99,0.83,0.7,0.47,0.23
c92cd958-5010-4222-a6cd-ba6216440758.jpg;0.14,0.27,0.39,0.51,0.61,0.71,0.84,0.98
c923654e-4c8b-459d-b6e2-3bba5f549825.jpg;0.93,0.78,0.66,0.52,0.4,0.3,0.2,0.12
f8996594-c142-4b67-b082-15451d0fe413.jpg;0.99,0.85,0.77,0.69,0.6,0.53,0.48,0.42,0.35,0.28,0.16
16dc390b-393a-4542-a595-670ffa4b2036.jpg;0.6,0.48,0.39,0.27,0.17
20bd6fbc-9939-445e-ad0b-bae52adcd730.jpg;0.7,0.56,0.46,0.36,0.27,0.16
3d1a4d08-1c26-443f-a33f-f429ece3f0a7.jpg;0.96,0.77,0.55,0.3
cac0ddf6-3585-4341-8261-7f87094d947d.jpg;0.95,0.76,0.6,0.44,0.31,0.16
93419d7d-5c63-4fcf-8c66-e27c00824be8.jpg;0.95,0.79,0.67,0.53,0.44,0.35,0.23,0.12
082396d3-77eb-431d-bc02-bd327823e59e.jpg;0.97,0.82,0.69,0.55,0.42,0.29,0.11
7dacc5e6-8944-403e-872b-fceceedc26a4.jpg;0.96,0.78,0.58,0.35,0.23,0.1
8d40aeb5-05c7-4ac4-b5d6-942db9177f06.jpg;0.97,0.79,0.65,0.52,0.38,0.27,0.12
09462199-b832-4d8c-807b-8997e6feebf4.jpg;0.92,0.76,0.61,0.49,0.37,0.24
d19aa5b2-b35d-4739-bae9-c3f87bd6e651.jpg;0.96,0.73,0.61,0.5,0.35,0.23
0f082876-644c-4e42-83d3-2c00f7054d75.jpg;0.97,0.81,0.61,0.43,0.22
ae07b911-cf32-4e92-926a-9e9dc158e779.jpg;1.0,0.73,0.52,0.34,0.15
b03f094d-2c4e-4559-b282-04fc84c17392.jpg;0.97,0.81,0.65,0.48,0.33,0.16
97c17603-0b97-49a0-b841-083d63ba9510.jpg;0.97,0.8,0.65,0.53,0.41,0.3,0.18
12d34a36-cd80-4db5-bdc6-468ede4ca995.jpg;0.23,0.37,0.52,0.65,0.79,0.95
139cea84-7bd1-4524-8ca0-9003c4f4fc8d.jpg;0.34,0.45,0.54,0.66,0.83
f985673f-b239-48f1-91aa-25831630a04a.jpg;0.85,0.72,0.57,0.44,0.31,0.14
428380a9-36be-458b-8525-30a5cd8d6b6d.jpg;0.22,0.37,0.51,0.66,0.8,0.97
71216670-fb91-4f7e-a67f-06ddecffc607.jpg;0.15,0.28,0.4,0.54,0.7,0.85,0.99
79ff2a7c-09c2-43ea-96e4-f62addcc783e.jpg;0.16,0.26,0.35,0.46,0.57,0.68,0.79,0.92
e9db8422-7fa5-46f9-b3b6-91f9b2e01e5e.jpg;0.97,0.71,0.58,0.45,0.32,0.15
8cb91d15-a295-46d6-ab02-f32220a9fb04.jpg;0.9,0.68,0.57,0.4,0.25,0.09
da519a69-b878-49ee-b1f8-ab4c42291abd.jpg;0.96,0.81,0.64,0.49,0.29
86461153-2255-4f0d-8160-f56b7df39cb0.jpg;0.94,0.72,0.53,0.35,0.19
48a87ac8-f924-4243-89e8-08b4b3a0135c.jpg;0.93,0.74,0.63,0.51,0.39,0.23
08defe3d-28f5-446a-8867-fe8388a5feed.jpg;0.97,0.45,0.33,0.17
07f34fe7-3bd5-4d6b-9ade-8b6697f7a417.jpg;0.98,0.69,0.5,0.34,0.21
8065a0e2-d3e7-40b8-a811-0528f1145d11.jpg;0.99,0.81,0.62,0.47,0.29,0.14
fdf5afbb-d9b6-470c-948b-c38a1e15ddac.jpg;0.94,0.8,0.64,0.49,0.31,0.11
db2c4dc1-9c4a-40b6-a212-33a3dc632f3a.jpg;0.12,0.26,0.38,0.47,0.64,0.79,0.96
56e93e66-5c42-4194-917f-42a5c4bb4b80.jpg;0.92,0.77,0.69,0.59,0.5,0.4,0.31,0.21,0.11
d100197d-b848-4ce7-bc6a-83dee13b111c.jpg;0.95,0.81,0.66,0.53,0.4,0.27,0.15
b3448c97-6dbe-4dbc-9334-fd4a323cdabd.jpg;0.99,0.81,0.7,0.54,0.38,0.23,0.12
5726da89-1d7b-4dd0-bb86-d173e85e0fad.jpg;0.94,0.74,0.6,0.47,0.34,0.17
36d31ef3-8cfe-4d70-81ed-0160ca0a9191.jpg;0.95,0.73,0.59,0.45,0.3,0.17
36d8e164-6a93-4e6d-a39a-cdc11c9497c0.jpg;0.96,0.76,0.61,0.45,0.28,0.1
d70dd417-de70-4f01-9f27-9b36597aa1d8.jpg;0.99,0.81,0.67,0.55,0.42,0.32,0.22
563ce715-9e60-45d7-9d2d-f1c35d3e7fa2.jpg;0.94,0.39,0.27,0.11
376c0065-3bb5-4086-8d45-2f826d1b076a.jpg;0.97,0.74,0.65,0.55,0.45,0.34,0.23,0.11
bab702b1-7f13-42f5-958a-4bfe58369638.jpg;0.89,0.34,0.14
7c6cfd3a-f519-4e88-9ba3-33e88860a151.jpg;0.89,0.76,0.63,0.5,0.38,0.26,0.14
7ff4538e-33e0-4c82-a43a-a9b70c41c833.jpg;0.95,0.7,0.52,0.34,0.18
7797b12f-225b-497d-a0b9-ac0f4c441f63.jpg;0.99,0.73,0.61,0.49,0.37,0.2
1f39a72d-3544-4161-9e6f-6f4671c17751.jpg;0.66,0.47,0.37,0.26,0.12,0.03
72e35431-8b8c-494b-9ac9-ee46e84d3b79.jpg;0.9,0.72,0.57,0.45,0.28,0.18,0.07
2ab925e1-756d-4fd4-a365-66ffa9829093.jpg;0.98,0.83,0.68,0.53,0.41,0.32,0.18
fe05ef89-9817-4355-94b0-730b7f36360f.jpg;0.99,0.82,0.66,0.49,0.34,0.18
5b80618d-9305-4da7-8aa9-efd4959b96a4.jpg;0.98,0.84,0.74,0.59,0.47,0.33,0.2
07d1935c-40c8-4e0c-ad35-5fda21f8020e.jpg;0.99,0.79,0.64,0.52,0.4,0.27,0.13
008eed4a-e448-47a6-8b05-eac4f022edd2.jpg;0.91,0.35
8642f13a-0da4-49bf-a8b1-5352042e2456.jpg;0.93,0.8,0.7,0.61,0.5,0.41,0.31,0.21,0.12
a0df8ed4-f43b-4d1a-8a4d-17f051fb8756.jpg;0.98,0.81,0.68,0.55,0.42,0.3,0.16
d4e01284-18d3-40ef-9838-fa524fcfe363.jpg;0.93,0.81,0.7,0.61,0.49,0.38,0.25,0.13
28ce8e22-7866-4519-aba2-9a1389489636.jpg;0.91,0.79,0.69,0.58,0.49,0.39,0.29,0.19,0.1
e566ac4e-b657-4129-9080-9f714c8662d4.jpg;0.9,0.36
4f6d5b38-f7d9-4052-b1ea-09413ce9d86c.jpg;0.98,0.72,0.53,0.35,0.18
bac28d4f-f78e-443d-8c03-bd69f5e934d1.jpg;0.92,0.77,0.64,0.54,0.41,0.32,0.25,0.15
e1ac509b-bfcc-4233-90ea-1db7447286ee.jpg;0.25,0.41,0.54,0.67,0.8,0.96
75f852b8-6889-4814-9071-daaa8b7f6c81.jpg;0.87,0.7,0.54,0.37,0.23,0.09
f39a9a70-55c4-4b46-9576-16fac56f8d8f.jpg;0.87,0.71,0.59,0.5,0.39,0.3,0.2,0.09
551b53e6-f561-4436-8189-a08ee58225b5.jpg;0.9,0.77,0.65,0.53,0.42,0.33,0.21
b15a9231-1ce0-4b95-80d9-d328dda74369.jpg;0.87,0.7,0.58,0.46,0.36,0.26,0.14
16531c6a-8450-4902-b7ad-d6354b0f960c.jpg;0.9,0.76,0.63,0.5,0.38,0.24
3fdd85f5-0efd-4657-9a69-902ec163cdd7.jpg;0.91,0.72,0.58,0.43,0.29,0.15
6bcfa347-6f33-4b95-bc48-c886ece5da5f.jpg;0.86,0.68,0.49,0.28,0.12
6d69bd68-62ef-44fb-9dc3-118c8e5e8945.jpg;0.17,0.36,0.56,0.74,0.97
0e8631b0-0ab1-4f45-88c4-00e3a8acd2a9.jpg;0.14,0.27,0.39,0.52,0.64,0.8,0.97
db3717a0-3c02-4762-be9d-5519df4d314a.jpg;0.84,0.7,0.57,0.45,0.33,0.2,0.11
1ad27b79-508f-4ae0-b589-a5aee0798119.jpg;0.86,0.72,0.58,0.47,0.34,0.21,0.08
fa79f88b-6d80-400c-94fc-8d4a08c7f026.jpg;0.86,0.68,0.51,0.36,0.21,0.07
44984a1a-46c6-4fb1-aaa5-c95da1b01455.jpg;0.86,0.72,0.58,0.38,0.24,0.14
091d1381-bb31-484b-90d9-74e24c7bd0d3.jpg;0.89,0.71,0.58,0.42,0.29,0.12
b7a81ac7-ca16-4749-9694-39d99ef014ca.jpg;0.96,0.75,0.61,0.43,0.28,0.11
70799c45-89d8-428f-b605-c023c5e6da25.jpg;0.94,0.77,0.64,0.51,0.43,0.32,0.21,0.11
2007b916-488c-48c3-9f09-971aa5ca54dd.jpg;0.8,0.7,0.62,0.52,0.44,0.33,0.23,0.12
26973d37-7515-4469-ad74-d0d2ef0a67e2.jpg;0.97,0.77,0.6,0.4,0.2
8037ca43-c4a3-4de2-8db8-9b22a4ddc75f.jpg;0.88,0.75,0.63,0.52,0.41,0.3,0.17
72c9ec48-2215-4f8b-bb39-721d64f57644.jpg;0.89,0.51,0.34,0.19
31a119d6-a2e2-4485-9f50-f22d3f81f655.jpg;0.96,0.76,0.58,0.38,0.23,0.13
5987f1b5-e051-4a45-a9dc-3129873c1567.jpg;0.95,0.8,0.68,0.54,0.4,0.29,0.14
94a7c816-4141-4ebf-9611-58e2efa1c1f8.jpg;0.95,0.78,0.65,0.5,0.35,0.26,0.14
84c0a098-1a1e-4da3-9543-215f60816cab.jpg;0.92,0.76,0.65,0.55,0.43,0.32,0.2
6d88e7df-b963-4b11-b4dc-6e096becfd18.jpg;0.89,0.73,0.62,0.51,0.39,0.27,0.16
f73202d9-8a05-48b0-8ae7-1abd9a55c814.jpg;0.87,0.74,0.66,0.55,0.45,0.35,0.25,0.17
8dcb2138-1362-4fd5-b654-946ed20d1c51.jpg;0.96,0.84,0.71,0.57,0.44,0.33,0.17
f3412b3c-c5a2-4a70-b9c0-fad7e786837e.jpg;0.95,0.83,0.73,0.62,0.55,0.43,0.32,0.21
408a0c98-9724-4e60-be59-f4edf4a48199.jpg;0.95,0.75,0.62,0.48,0.34,0.21
77775643-c792-4128-9554-3fe643b5283d.jpg;0.88,0.62,0.42,0.21
1702bb4a-68ca-4d86-aed8-6c40806a017c.jpg;0.95,0.78,0.65,0.55,0.42,0.3,0.16
a49690e3-f95e-4234-893f-9ca4169cda64.jpg;0.96,0.77,0.59,0.44,0.31,0.15
6217055f-db3d-46bf-bbdb-92cd344e34c8.jpg;0.94,0.76,0.64,0.5,0.37,0.26,0.15
57946233-6141-4319-9239-1333362a9ea0.jpg;0.21,0.36,0.52,0.66,0.82,0.94
121f5273-514a-473b-82ca-ceee7cf99a0b.jpg;0.16,0.27,0.36,0.45,0.58,0.71,0.86
2b3a047f-549e-4cbf-9c96-2319bf9f61d4.jpg;0.13,0.31,0.47,0.64,0.79,0.96
4dce0d5c-87c4-454e-86da-63a1f9829f91.jpg;0.24,0.34,0.44,0.56,0.68,0.8,0.88,0.98
e9b9d10a-3014-4c04-b1f2-2e4fdef1bd09.jpg;0.91,0.74,0.6,0.46,0.32,0.17
1a4b2f1b-b59d-4bd5-95ca-0ff8aba78bf4.jpg;0.98,0.83,0.69,0.57,0.44,0.29,0.16
edb5f18b-7465-4328-8a1e-7011fb3b5c93.jpg;0.95,0.8,0.67,0.55,0.43,0.28,0.15
1c56908d-e746-4888-850a-d2ef555cfa13.jpg;0.96,0.84,0.72,0.6,0.5,0.4,0.26,0.11
ae93fec5-bdd8-46cd-b8fb-cf1436f20c76.jpg;0.13,0.21,0.32,0.45,0.61,0.78,0.98
fd5e1e19-4b23-4fc8-859c-14b2206f6939.jpg;0.12,0.23,0.35,0.45,0.56,0.66,0.77,0.91
28bd66fc-09c3-456b-880d-702530f19a38.jpg;0.2,0.37,0.52,0.67,0.81,0.94
3445e619-3c96-4f35-8be8-3a80125182d2.jpg;0.87,0.68,0.49,0.31,0.11
5e14ff9c-9175-4eaf-b1ee-58483b93b36c.jpg;0.95,0.76,0.59,0.45,0.29,0.16
394a296a-8271-486a-a34d-3a13e3936a94.jpg;0.93,0.72,0.51,0.32,0.13
0403e524-8c88-470d-b31e-52e9c68a8b9d.jpg;0.95,0.78,0.66,0.55,0.45,0.33,0.23,0.14
4210dce9-a164-453b-9c75-971d4292d498.jpg;0.97,0.79,0.7,0.6,0.47,0.38,0.26,0.14
66576429-ef1b-4b2a-be80-da4513ad10d6.jpg;0.96,0.8,0.64,0.48,0.32,0.14
4a10e43c-f8c7-4748-b202-6e4eec7578ab.jpg;0.17,0.27,0.39,0.5,0.63,0.77,0.98
bf5f8702-5e26-46ee-8ded-b222281a2207.jpg;0.83,0.73,0.56,0.44,0.34,0.22,0.11
b4d30808-6fc9-408d-b857-192adda85006.jpg;0.96,0.69,0.51,0.36,0.2
8e31394b-be03-417b-b37f-0b7608527a17.jpg;0.98,0.84,0.7,0.57,0.44,0.32,0.19
5db09f19-54a0-4506-9156-aab3a213004c.jpg;0.97,0.83,0.68,0.54,0.41,0.3,0.17
be8fb6f9-7d4b-4def-8a4e-149baeb4b6cf.jpg;0.98,0.82,0.65,0.48,0.31,0.16
37f7c12b-b761-4f18-9502-8a784d84d7a1.jpg;0.95,0.74,0.62,0.54,0.42,0.32,0.18
e4d8d46d-135f-464b-80c9-bbfaa9fcf306.jpg;0.91,0.69,0.57,0.43,0.26,0.11
0493dd51-a61b-46a1-b4ff-48a46e48e71c.jpg;0.98,0.79,0.59,0.45,0.28,0.15
34bbb09d-4ef9-4fb1-81cf-82c60162c339.jpg;0.2,0.29,0.37,0.53,0.65,0.8,0.94
bdb5c815-37ac-4328-aff3-25abd6ba6d1e.jpg;0.86,0.7,0.56,0.46,0.35,0.28,0.16
ddc2cce9-4544-4a1a-8e17-c94e5937559f.jpg;0.96,0.76,0.62,0.44,0.26,0.11
e161e412-13eb-404d-9cd5-6d239c1a40d0.jpg;0.98,0.8,0.67,0.59,0.51,0.39,0.27,0.14
4e4a1915-1640-4228-8a0a-299c1dbf642a.jpg;0.17,0.28,0.39,0.53,0.67,0.85,0.99
95aa0193-9c27-4315-a17e-876966f96799.jpg;0.15,0.25,0.39,0.51,0.65,0.83,0.99
2f782fc2-0290-42c4-9ad8-85ff3485621c.jpg;0.12,0.23,0.36,0.5,0.64,0.81,0.98
8ef3df65-f8fe-458a-adda-2cfa539e7e6c.jpg;0.96,0.82,0.69,0.54,0.41,0.27,0.1
234181f5-2023-469c-b5b0-bec1ff47ba66.jpg;0.97,0.75,0.63,0.51,0.37,0.25,0.12
290f50c0-6620-4116-8328-db9768bae2e1.jpg;0.97,0.77,0.59,0.44,0.3,0.17
b63a9362-6065-4fc0-b296-ea6520734535.jpg;0.06,0.21,0.35,0.49,0.64,0.78,0.97
d68de273-1d90-4fd2-bd8f-1cdadc5da764.jpg;0.97,0.82,0.71,0.58,0.47,0.36,0.24,0.11
5abbb5a5-1543-43ec-99f2-b7d0408a48ac.jpg;0.11,0.22,0.33,0.46,0.55,0.65,0.82,1.0
7edc830a-cf11-4d8b-938c-e156ea7b136b.jpg;0.94,0.75,0.64,0.52,0.4,0.27,0.15
fd502b17-9d9e-4ad9-ae60-c7960a980c95.jpg;0.13,0.26,0.41,0.57,0.74,0.92
ded4b595-2916-4e86-b301-24ee912287cf.jpg;0.25,0.39,0.52,0.64,0.74,0.85,0.95
1a27a659-127e-47f2-bd4f-fb51af0ce894.jpg;0.98,0.77,0.64,0.53,0.42,0.31,0.23
364cd725-8472-4f51-a1b8-5fb95ae65333.jpg;0.97,0.78,0.59,0.43,0.29,0.15
3f600d78-f875-48ab-bdb2-c5b538df11af.jpg;0.96,0.65,0.48,0.3,0.15
a325e7bc-e039-4591-bab3-2ef672012def.jpg;0.96,0.75,0.57,0.4,0.2
d2059cb8-0bd4-4a5d-83ab-a98e5aa751bd.jpg;0.94,0.78,0.64,0.46,0.3,0.16
